"OGid","Phco_ech1","Phco_ech2","Phco_ech3","Phlu_ech1","Phlu_ech2","Phlu_ech3","Hbet_ech1","Hbet_ech2","Hbet_ech3","Hkan_ech1","Hkan_ech2","Hkan_ech3","Gpru_ech1","Gpru_ech2","Gpru_ech3","Grac_ech1","Grac_ech2","Grac_ech3","Pgab_ech1","Pgab_ech2","Pgab_ech3","Psem_ech1","Psem_ech2","Psem_ech3","Pcos_ech1","Pcos_ech2","Pgra_ech1","Pgra_ech2","Prev_ech1","Prev_ech2","Mper_ech1","Mper_ech2","Mper_ech3","Ncfi_ech1","Ncfi_ech2","Nmon_ech1","Nmon_ech2","ScorA_ech2","ScorA_ech3","ScorB_ech1","ScorB_ech2","ScorB_ech3","ScorC_ech1","ScorC_ech2","ScorC_ech3","ScorD_ech1","ScorD_ech2","ScorD_ech3"
"7531",1494,1494,1494,1485,1485,1485,3280,3280,3280,2262,2262,2262,NA,NA,NA,NA,NA,NA,2573,2573,2573,2434,2434,2434,1059,1059,2567,2567,1428,1428,7234,7234,7234,2714,2714,3909,3909,4318,4318,4318,4318,4318,4318,4318,4318,4318,4318,4318
"7532",NA,NA,NA,1777,1777,1777,1751,1751,1751,1777,1777,1777,1829,1829,1829,1891,1891,1891,1323,1323,1323,1417,1417,1417,1551,1551,1777,1777,667,667,4493,4493,4493,1690,1690,1612,1612,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459
"7533",3538,3538,3538,2223,2223,2223,3738,3738,3738,2301,2301,2301,3822,3822,3822,3947,3947,3947,3537,3537,3537,3596,3596,3596,2180,2180,3321,3321,1094,1094,5233,5233,5233,3543,3543,2857,2857,7719,7719,7719,7719,7719,7719,7719,7719,7719,7719,7719
"7534",980,980,980,1975,1975,1975,1104,1104,1104,991,991,991,2080,2080,2080,2319,2319,2319,1163,1163,1163,2787,2787,2787,447,447,1579,1579,415,415,2230,2230,2230,1191,1191,NA,NA,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040
"7535",2397,2397,2397,1896,1896,1896,2974,2974,2974,2523,2523,2523,3611,3611,3611,3402,3402,3402,5014,5014,5014,857,857,857,2391,2391,NA,NA,899,899,8697,8697,8697,6457,6457,4971,4971,4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,4334
"7536",4916,4916,4916,4474,4474,4474,3437,3437,3437,3437,3437,3437,2610,2610,2610,2724,2724,2724,3452,3452,3452,4920,4920,4920,2831,2831,3492,3492,1807,1807,8268,8268,8268,8566,8566,8135,8135,7058,7058,7058,7058,7058,7058,7058,7058,7058,7058,7058
"7537",1932,1932,1932,1749,1749,1749,NA,NA,NA,681,681,681,935,935,935,2072,2072,2072,3339,3339,3339,1906,1906,1906,3555,3555,2646,2646,339,339,5490,5490,5490,4335,4335,1450,1450,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667
"7538",NA,NA,NA,296,296,296,1391,1391,1391,NA,NA,NA,NA,NA,NA,NA,NA,NA,2285,2285,2285,1440,1440,1440,606,606,NA,NA,1138,1138,3443,3443,3443,2677,2677,239,239,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484
"7539",1533,1533,1533,899,899,899,987,987,987,NA,NA,NA,679,679,679,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,333,2430,2430,NA,NA,NA,NA,NA,329,329,NA,NA,276,276,276,276,276,276,276,276,276,276,276
"7541",1216,1216,1216,1651,1651,1651,2308,2308,2308,2396,2396,2396,1021,1021,1021,1260,1260,1260,1424,1424,1424,1374,1374,1374,1227,1227,1026,1026,648,648,4364,4364,4364,2369,2369,1319,1319,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119
"7542",3055,3055,3055,2653,2653,2653,4733,4733,4733,6234,6234,6234,4438,4438,4438,4453,4453,4453,4234,4234,4234,4868,4868,4868,4282,4282,4128,4128,646,646,10228,10228,10228,4599,4599,5469,5469,3963,3963,3963,3963,3963,3963,3963,3963,3963,3963,3963
"7544",1871,1871,1871,1977,1977,1977,1682,1682,1682,2452,2452,2452,2044,2044,2044,2075,2075,2075,2017,2017,2017,1990,1990,1990,3642,3642,2022,2022,1085,1085,8942,8942,8942,4930,4930,4910,4910,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780
"7545",3479,3479,3479,4353,4353,4353,4347,4347,4347,5408,5408,5408,3656,3656,3656,2342,2342,2342,3726,3726,3726,2554,2554,2554,4314,4314,4962,4962,2492,2492,7869,7869,7869,8528,8528,4583,4583,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188
"7546",399,399,399,1365,1365,1365,1737,1737,1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550,1550,1550,NA,NA,NA,NA,NA,1755,1755,345,345,2997,2997,2997,2815,2815,1148,1148,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496
"7547",1504,1504,1504,2120,2120,2120,1842,1842,1842,1383,1383,1383,2739,2739,2739,2618,2618,2618,NA,NA,NA,NA,NA,NA,2206,2206,2322,2322,706,706,6837,6837,6837,1748,1748,1860,1860,481,481,481,481,481,481,481,481,481,481,481
"7548",2765,2765,2765,1965,1965,1965,1967,1967,1967,3673,3673,3673,1656,1656,1656,2264,2264,2264,2262,2262,2262,2217,2217,2217,2769,2769,2278,2278,1292,1292,7289,7289,7289,3969,3969,3678,3678,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121
"7549",1670,1670,1670,1203,1203,1203,1652,1652,1652,1643,1643,1643,2028,2028,2028,1794,1794,1794,1591,1591,1591,1705,1705,1705,1260,1260,1193,1193,2705,2705,NA,NA,NA,NA,NA,NA,NA,940,940,940,940,940,940,940,940,940,940,940
"7550",NA,NA,NA,1001,1001,1001,1316,1316,1316,1089,1089,1089,1108,1108,1108,1771,1771,1771,1788,1788,1788,NA,NA,NA,1904,1904,3435,3435,4745,4745,1230,1230,1230,981,981,659,659,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985
"7551",1648,1648,1648,1690,1690,1690,1645,1645,1645,1577,1577,1577,2607,2607,2607,1639,1639,1639,1619,1619,1619,2610,2610,2610,1636,1636,1401,1401,612,612,7687,7687,7687,2936,2936,1808,1808,923,923,923,923,923,923,923,923,923,923,923
"7552",2799,2799,2799,8920,8920,8920,22081,22081,22081,24294,24294,24294,25271,25271,25271,29097,29097,29097,13973,13973,13973,11876,11876,11876,6797,6797,14729,14729,11199,11199,10138,10138,10138,7551,7551,3334,3334,45064,45064,45064,45064,45064,45064,45064,45064,45064,45064,45064
"7553",687,687,687,1402,1402,1402,1935,1935,1935,483,483,483,777,777,777,908,908,908,821,821,821,861,861,861,1820,1820,841,841,840,840,1326,1326,1326,803,803,1043,1043,869,869,869,869,869,869,869,869,869,869,869
"7554",1404,1404,1404,1395,1395,1395,1518,1518,1518,1183,1183,1183,1449,1449,1449,1477,1477,1477,1544,1544,1544,1590,1590,1590,1308,1308,2667,2667,751,751,499,499,499,NA,NA,NA,NA,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320
"7555",1541,1541,1541,2586,2586,2586,1437,1437,1437,2775,2775,2775,3025,3025,3025,2307,2307,2307,5930,5930,5930,5827,5827,5827,3648,3648,5076,5076,1779,1779,2658,2658,2658,NA,NA,762,762,4609,4609,4609,4609,4609,4609,4609,4609,4609,4609,4609
"7557",2651,2651,2651,2600,2600,2600,3559,3559,3559,1746,1746,1746,1502,1502,1502,1543,1543,1543,4030,4030,4030,3882,3882,3882,1909,1909,3601,3601,1893,1893,8270,8270,8270,5784,5784,3686,3686,1741,1741,1741,1741,1741,1741,1741,1741,1741,1741,1741
"7558",NA,NA,NA,1688,1688,1688,2013,2013,2013,NA,NA,NA,1509,1509,1509,2079,2079,2079,1262,1262,1262,NA,NA,NA,606,606,NA,NA,NA,NA,2067,2067,2067,1680,1680,1625,1625,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508
"7559",2034,2034,2034,800,800,800,2227,2227,2227,1767,1767,1767,1562,1562,1562,1588,1588,1588,1530,1530,1530,1546,1546,1546,1668,1668,1868,1868,1379,1379,3550,3550,3550,1551,1551,1702,1702,3069,3069,3069,3069,3069,3069,3069,3069,3069,3069,3069
"7560",3470,3470,3470,5506,5506,5506,9060,9060,9060,7761,7761,7761,5551,5551,5551,3860,3860,3860,5547,5547,5547,5645,5645,5645,4068,4068,4118,4118,329,329,10271,10271,10271,3992,3992,4205,4205,5384,5384,5384,5384,5384,5384,5384,5384,5384,5384,5384
"7561",NA,NA,NA,753,753,753,1548,1548,1548,1161,1161,1161,NA,NA,NA,NA,NA,NA,1179,1179,1179,NA,NA,NA,NA,NA,941,941,351,351,1808,1808,1808,2631,2631,1749,1749,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383
"7562",2352,2352,2352,1706,1706,1706,1741,1741,1741,1656,1656,1656,1804,1804,1804,212,212,212,2930,2930,2930,1275,1275,1275,1682,1682,1564,1564,2015,2015,6645,6645,6645,4856,4856,1870,1870,1618,1618,1618,1618,1618,1618,1618,1618,1618,1618,1618
"7563",272,272,272,NA,NA,NA,1240,1240,1240,1220,1220,1220,1294,1294,1294,1187,1187,1187,679,679,679,1416,1416,1416,1708,1708,1295,1295,236,236,3091,3091,3091,927,927,1546,1546,801,801,801,801,801,801,801,801,801,801,801
"7564",1373,1373,1373,1293,1293,1293,2250,2250,2250,NA,NA,NA,1488,1488,1488,1410,1410,1410,1482,1482,1482,1562,1562,1562,1650,1650,2123,2123,NA,NA,1146,1146,1146,2894,2894,1677,1677,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190
"7565",3285,3285,3285,2857,2857,2857,3688,3688,3688,3600,3600,3600,2963,2963,2963,3141,3141,3141,3036,3036,3036,3494,3494,3494,2302,2302,3710,3710,1061,1061,5426,5426,5426,4639,4639,1974,1974,3849,3849,3849,3849,3849,3849,3849,3849,3849,3849,3849
"7566",805,805,805,809,809,809,304,304,304,660,660,660,962,962,962,988,988,988,998,998,998,932,932,932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,508,213,213,213,213,213,213,213,213,213,213,213
"7567",3635,3635,3635,2068,2068,2068,3286,3286,3286,3396,3396,3396,3137,3137,3137,3056,3056,3056,2649,2649,2649,2399,2399,2399,2538,2538,4459,4459,2409,2409,8249,8249,8249,3384,3384,1911,1911,2966,2966,2966,2966,2966,2966,2966,2966,2966,2966,2966
"7568",2433,2433,2433,2320,2320,2320,1698,1698,1698,2812,2812,2812,2737,2737,2737,2278,2278,2278,2609,2609,2609,2604,2604,2604,2521,2521,2569,2569,746,746,5363,5363,5363,2118,2118,2664,2664,2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,2627
"7569",5907,5907,5907,3378,3378,3378,5014,5014,5014,NA,NA,NA,5055,5055,5055,5871,5871,5871,4543,4543,4543,6377,6377,6377,2881,2881,5704,5704,1131,1131,12592,12592,12592,5984,5984,5426,5426,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734
"7570",3537,3537,3537,2968,2968,2968,4204,4204,4204,4308,4308,4308,4121,4121,4121,4119,4119,4119,4226,4226,4226,4204,4204,4204,3878,3878,4219,4219,1548,1548,15606,15606,15606,7406,7406,7288,7288,6045,6045,6045,6045,6045,6045,6045,6045,6045,6045,6045
"7571",577,577,577,860,860,860,1168,1168,1168,2077,2077,2077,610,610,610,1130,1130,1130,3301,3301,3301,2461,2461,2461,2224,2224,2503,2503,1281,1281,5730,5730,5730,2525,2525,2132,2132,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410
"7572",1205,1205,1205,1221,1221,1221,950,950,950,1011,1011,1011,2466,2466,2466,1674,1674,1674,1228,1228,1228,1515,1515,1515,1201,1201,1279,1279,529,529,1422,1422,1422,2012,2012,1541,1541,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096
"7574",NA,NA,NA,323,323,323,850,850,850,NA,NA,NA,1001,1001,1001,1021,1021,1021,NA,NA,NA,1547,1547,1547,NA,NA,NA,NA,309,309,1195,1195,1195,1195,1195,1004,1004,633,633,633,633,633,633,633,633,633,633,633
"7575",NA,NA,NA,800,800,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,654,NA,NA,NA,NA,1368,1368,1368,NA,NA,458,458,600,600,600,600,600,600,600,600,600,600,600
"7576",NA,NA,NA,463,463,463,NA,NA,NA,NA,NA,NA,1000,1000,1000,NA,NA,NA,882,882,882,2096,2096,2096,236,236,695,695,NA,NA,1517,1517,1517,1889,1889,2361,2361,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007
"7577",2876,2876,2876,2392,2392,2392,2908,2908,2908,3865,3865,3865,2794,2794,2794,2859,2859,2859,3712,3712,3712,4061,4061,4061,2466,2466,2756,2756,349,349,6388,6388,6388,2593,2593,2675,2675,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809
"7578",2920,2920,2920,2358,2358,2358,2714,2714,2714,2522,2522,2522,2311,2311,2311,1790,1790,1790,2434,2434,2434,1490,1490,1490,1444,1444,1050,1050,403,403,1705,1705,1705,1535,1535,NA,NA,1769,1769,1769,1769,1769,1769,1769,1769,1769,1769,1769
"7579",2019,2019,2019,2159,2159,2159,2025,2025,2025,2011,2011,2011,2076,2076,2076,2072,2072,2072,1911,1911,1911,1387,1387,1387,1981,1981,1903,1903,698,698,NA,NA,NA,NA,NA,NA,NA,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087
"7580",1826,1826,1826,1865,1865,1865,1701,1701,1701,2904,2904,2904,1946,1946,1946,1701,1701,1701,1732,1732,1732,3143,3143,3143,4905,4905,3301,3301,1962,1962,6573,6573,6573,2993,2993,3928,3928,2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,2623
"7581",NA,NA,NA,349,349,349,607,607,607,603,603,603,232,232,232,NA,NA,NA,620,620,620,NA,NA,NA,NA,NA,NA,NA,273,273,1985,1985,1985,1572,1572,1360,1360,499,499,499,499,499,499,499,499,499,499,499
"7582",NA,NA,NA,307,307,307,NA,NA,NA,NA,NA,NA,1951,1951,1951,1380,1380,1380,1692,1692,1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7584",1177,1177,1177,1312,1312,1312,866,866,866,1836,1836,1836,NA,NA,NA,1321,1321,1321,1540,1540,1540,2999,2999,2999,1545,1545,1480,1480,562,562,2659,2659,2659,1160,1160,NA,NA,847,847,847,847,847,847,847,847,847,847,847
"7585",1829,1829,1829,1843,1843,1843,1767,1767,1767,1940,1940,1940,2530,2530,2530,2726,2726,2726,4982,4982,4982,4829,4829,4829,5052,5052,3864,3864,3446,3446,4601,4601,4601,4219,4219,3625,3625,5549,5549,5549,5549,5549,5549,5549,5549,5549,5549,5549
"7586",430,430,430,245,245,245,1252,1252,1252,1263,1263,1263,NA,NA,NA,NA,NA,NA,1494,1494,1494,1566,1566,1566,1444,1444,1087,1087,215,215,2766,2766,2766,1071,1071,791,791,606,606,606,606,606,606,606,606,606,606,606
"7587",NA,NA,NA,1233,1233,1233,1047,1047,1047,773,773,773,NA,NA,NA,NA,NA,NA,1550,1550,1550,NA,NA,NA,1070,1070,1442,1442,NA,NA,740,740,740,1669,1669,1257,1257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7588",5260,5260,5260,3274,3274,3274,4315,4315,4315,3327,3327,3327,641,641,641,225,225,225,2559,2559,2559,2537,2537,2537,NA,NA,2814,2814,1132,1132,2410,2410,2410,2328,2328,2257,2257,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389
"7589",NA,NA,NA,962,962,962,1253,1253,1253,NA,NA,NA,NA,NA,NA,349,349,349,1269,1269,1269,2014,2014,2014,1174,1174,1361,1361,1691,1691,1127,1127,1127,NA,NA,232,232,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160
"7590",4035,4035,4035,6123,6123,6123,3140,3140,3140,6533,6533,6533,4603,4603,4603,4990,4990,4990,4999,4999,4999,5647,5647,5647,4385,4385,3616,3616,2279,2279,13539,13539,13539,9390,9390,7517,7517,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970,8970
"7591",2615,2615,2615,2389,2389,2389,NA,NA,NA,NA,NA,NA,257,257,257,2478,2478,2478,3752,3752,3752,4785,4785,4785,4658,4658,3901,3901,1171,1171,5380,5380,5380,1939,1939,4435,4435,4469,4469,4469,4469,4469,4469,4469,4469,4469,4469,4469
"7592",2338,2338,2338,1756,1756,1756,2381,2381,2381,2292,2292,2292,667,667,667,NA,NA,NA,2265,2265,2265,2408,2408,2408,2612,2612,2348,2348,519,519,2275,2275,2275,2162,2162,2169,2169,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139
"7594",2697,2697,2697,2700,2700,2700,3096,3096,3096,3138,3138,3138,3225,3225,3225,3293,3293,3293,2132,2132,2132,2721,2721,2721,3017,3017,3129,3129,3699,3699,4711,4711,4711,4027,4027,3747,3747,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514
"7595",1673,1673,1673,1838,1838,1838,1658,1658,1658,1971,1971,1971,1914,1914,1914,1935,1935,1935,2302,2302,2302,3179,3179,3179,NA,NA,NA,NA,3456,3456,3520,3520,3520,1971,1971,1473,1473,1767,1767,1767,1767,1767,1767,1767,1767,1767,1767,1767
"7596",711,711,711,694,694,694,678,678,678,529,529,529,463,463,463,628,628,628,619,619,619,662,662,662,584,584,474,474,418,418,NA,NA,NA,NA,NA,NA,NA,506,506,506,506,506,506,506,506,506,506,506
"7597",1219,1219,1219,1261,1261,1261,1362,1362,1362,1471,1471,1471,1240,1240,1240,1264,1264,1264,1326,1326,1326,1362,1362,1362,1255,1255,1226,1226,546,546,3860,3860,3860,2371,2371,2744,2744,949,949,949,949,949,949,949,949,949,949,949
"7598",660,660,660,NA,NA,NA,NA,NA,NA,716,716,716,NA,NA,NA,1398,1398,1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,647,1719,1719,1719,765,765,779,779,275,275,275,275,275,275,275,275,275,275,275
"7599",1637,1637,1637,2054,2054,2054,2097,2097,2097,2053,2053,2053,NA,NA,NA,NA,NA,NA,544,544,544,NA,NA,NA,NA,NA,2720,2720,NA,NA,2206,2206,2206,NA,NA,2441,2441,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185
"7600",3874,3874,3874,3654,3654,3654,3975,3975,3975,3802,3802,3802,3579,3579,3579,3867,3867,3867,3677,3677,3677,3789,3789,3789,3386,3386,1994,1994,2760,2760,5038,5038,5038,5219,5219,3679,3679,3594,3594,3594,3594,3594,3594,3594,3594,3594,3594,3594
"7601",1939,1939,1939,1303,1303,1303,3442,3442,3442,3515,3515,3515,1770,1770,1770,1828,1828,1828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9169,9169,9169,6085,6085,3315,3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7602",1511,1511,1511,NA,NA,NA,NA,NA,NA,1607,1607,1607,1926,1926,1926,1855,1855,1855,2179,2179,2179,2217,2217,2217,2172,2172,2225,2225,361,361,3715,3715,3715,3057,3057,3300,3300,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056,2056
"7603",NA,NA,NA,428,428,428,1234,1234,1234,1954,1954,1954,1072,1072,1072,1097,1097,1097,767,767,767,1047,1047,1047,1138,1138,1175,1175,421,421,2014,2014,2014,419,419,262,262,935,935,935,935,935,935,935,935,935,935,935
"7604",1183,1183,1183,513,513,513,1157,1157,1157,1093,1093,1093,1009,1009,1009,1138,1138,1138,1037,1037,1037,1109,1109,1109,1558,1558,673,673,2069,2069,5352,5352,5352,2135,2135,NA,NA,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297
"7605",NA,NA,NA,980,980,980,1087,1087,1087,1117,1117,1117,995,995,995,815,815,815,1031,1031,1031,1151,1151,1151,560,560,872,872,1973,1973,2775,2775,2775,1053,1053,784,784,984,984,984,984,984,984,984,984,984,984,984
"7606",NA,NA,NA,1084,1084,1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2351,2351,2351,NA,NA,NA,NA,NA,NA,2792,2792,2792,2093,2093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7607",2301,2301,2301,2181,2181,2181,3049,3049,3049,2224,2224,2224,2399,2399,2399,2369,2369,2369,2205,2205,2205,2010,2010,2010,2014,2014,2636,2636,3408,3408,4068,4068,4068,3707,3707,1199,1199,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096
"7608",1076,1076,1076,994,994,994,555,555,555,NA,NA,NA,982,982,982,863,863,863,1614,1614,1614,1282,1282,1282,1044,1044,701,701,1679,1679,NA,NA,NA,989,989,293,293,714,714,714,714,714,714,714,714,714,714,714
"7610",3100,3100,3100,3621,3621,3621,3167,3167,3167,3426,3426,3426,3636,3636,3636,3435,3435,3435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4169,4169,4169,NA,NA,1218,1218,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883
"7611",1733,1733,1733,1725,1725,1725,2536,2536,2536,2853,2853,2853,1615,1615,1615,1775,1775,1775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660,1660
"7612",1833,1833,1833,328,328,328,NA,NA,NA,NA,NA,NA,2104,2104,2104,3511,3511,3511,1917,1917,1917,1518,1518,1518,NA,NA,NA,NA,513,513,2955,2955,2955,1750,1750,1872,1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7613",4727,4727,4727,4026,4026,4026,2041,2041,2041,2036,2036,2036,4082,4082,4082,4151,4151,4151,3778,3778,3778,3258,3258,3258,2408,2408,2379,2379,276,276,11413,11413,11413,6937,6937,7636,7636,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247
"7614",2824,2824,2824,1628,1628,1628,4567,4567,4567,2605,2605,2605,2274,2274,2274,1805,1805,1805,1461,1461,1461,2128,2128,2128,1517,1517,764,764,6002,6002,3873,3873,3873,945,945,2815,2815,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644
"7615",7579,7579,7579,5151,5151,5151,6659,6659,6659,7154,7154,7154,7289,7289,7289,6389,6389,6389,6879,6879,6879,7123,7123,7123,6347,6347,3583,3583,261,261,10516,10516,10516,7068,7068,8103,8103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7616",1359,1359,1359,1748,1748,1748,NA,NA,NA,890,890,890,NA,NA,NA,1532,1532,1532,2187,2187,2187,1540,1540,1540,2437,2437,1542,1542,274,274,290,290,290,911,911,594,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7617",NA,NA,NA,4555,4555,4555,1884,1884,1884,3343,3343,3343,3263,3263,3263,2946,2946,2946,2586,2586,2586,2506,2506,2506,2105,2105,1335,1335,290,290,4858,4858,4858,3428,3428,4086,4086,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149
"7619",1406,1406,1406,1393,1393,1393,1518,1518,1518,1525,1525,1525,336,336,336,1304,1304,1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418
"7620",2937,2937,2937,3058,3058,3058,3098,3098,3098,3017,3017,3017,NA,NA,NA,3029,3029,3029,2719,2719,2719,2659,2659,2659,2279,2279,2750,2750,263,263,6232,6232,6232,2567,2567,2875,2875,4576,4576,4576,4576,4576,4576,4576,4576,4576,4576,4576
"7621",16482,16482,16482,11187,11187,11187,17041,17041,17041,19308,19308,19308,28686,28686,28686,32739,32739,32739,21164,21164,21164,23819,23819,23819,23227,23227,25595,25595,16802,16802,29465,29465,29465,19924,19924,14074,14074,16845,16845,16845,16845,16845,16845,16845,16845,16845,16845,16845
"7622",2484,2484,2484,2220,2220,2220,2326,2326,2326,2410,2410,2410,2228,2228,2228,2202,2202,2202,2213,2213,2213,2310,2310,2310,2298,2298,2252,2252,1758,1758,8946,8946,8946,4693,4693,7692,7692,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057
"7623",1083,1083,1083,1297,1297,1297,1645,1645,1645,1378,1378,1378,1773,1773,1773,1782,1782,1782,2777,2777,2777,4134,4134,4134,2791,2791,4070,4070,3031,3031,3316,3316,3316,1726,1726,1838,1838,4683,4683,4683,4683,4683,4683,4683,4683,4683,4683,4683
"7624",555,555,555,621,621,621,NA,NA,NA,584,584,584,496,496,496,683,683,683,603,603,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,915,915,915,544,544,348,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7625",5606,5606,5606,4029,4029,4029,5370,5370,5370,7672,7672,7672,21341,21341,21341,19529,19529,19529,10057,10057,10057,8977,8977,8977,5897,5897,10935,10935,6051,6051,NA,NA,NA,NA,NA,376,376,30536,30536,30536,30536,30536,30536,30536,30536,30536,30536,30536
"7626",NA,NA,NA,541,541,541,1038,1038,1038,1038,1038,1038,745,745,745,733,733,733,1053,1053,1053,NA,NA,NA,1043,1043,926,926,203,203,1508,1508,1508,808,808,906,906,772,772,772,772,772,772,772,772,772,772,772
"7627",1031,1031,1031,1007,1007,1007,1532,1532,1532,1661,1661,1661,1030,1030,1030,1230,1230,1230,3313,3313,3313,3410,3410,3410,2242,2242,1960,1960,1049,1049,NA,NA,NA,1280,1280,1236,1236,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917
"7628",1227,1227,1227,1637,1637,1637,1620,1620,1620,976,976,976,1787,1787,1787,1246,1246,1246,1193,1193,1193,1243,1243,1243,1143,1143,1341,1341,355,355,3129,3129,3129,1551,1551,1004,1004,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456
"7629",3000,3000,3000,2190,2190,2190,1708,1708,1708,1701,1701,1701,2664,2664,2664,1794,1794,1794,3334,3334,3334,3456,3456,3456,2058,2058,1962,1962,2441,2441,6655,6655,6655,3242,3242,1470,1470,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643
"7630",1201,1201,1201,1324,1324,1324,3105,3105,3105,2549,2549,2549,1639,1639,1639,1437,1437,1437,2386,2386,2386,2138,2138,2138,1638,1638,3084,3084,223,223,4677,4677,4677,2790,2790,271,271,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163
"7631",1182,1182,1182,909,909,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3337,3337,3337,3247,3247,3247,3481,3481,1558,1558,3124,3124,3422,3422,3422,1210,1210,2053,2053,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535
"7632",1979,1979,1979,1879,1879,1879,2140,2140,2140,2637,2637,2637,2031,2031,2031,2068,2068,2068,1459,1459,1459,1488,1488,1488,2028,2028,1705,1705,3054,3054,6911,6911,6911,2099,2099,2856,2856,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635
"7633",2187,2187,2187,2140,2140,2140,1988,1988,1988,2057,2057,2057,1770,1770,1770,NA,NA,NA,2235,2235,2235,1430,1430,1430,NA,NA,2035,2035,339,339,1207,1207,1207,1939,1939,1115,1115,3267,3267,3267,3267,3267,3267,3267,3267,3267,3267,3267
"7634",738,738,738,1821,1821,1821,4173,4173,4173,3429,3429,3429,1439,1439,1439,4231,4231,4231,2364,2364,2364,5060,5060,5060,3933,3933,NA,NA,210,210,9904,9904,9904,3755,3755,3771,3771,3216,3216,3216,3216,3216,3216,3216,3216,3216,3216,3216
